day
"0,189,0,201,1,22,10,7,2,39,4,182,10,18,0,215"
"0,202,0,184,1,23,10,13,2,45,4,170,10,22,0,169"
"0,212,0,244,1,18,10,18,2,43,4,164,10,7,0,179"
"0,199,0,205,1,24,10,23,2,41,4,260,10,14,0,205"
"0,211,0,196,1,19,10,17,2,55,4,219,10,21,0,221"
"0,223,0,207,1,20,10,20,2,48,4,184,10,12,0,190"
"0,188,0,209,1,18,10,5,2,50,4,228,10,9,0,213"
"0,172,0,196,1,19,10,15,2,45,4,217,10,16,0,211"
"0,187,0,232,1,25,10,25,2,55,4,196,10,12,0,185"
"0,202,0,216,1,21,10,10,2,43,4,220,10,6,0,211"
"0,208,0,200,1,21,10,14,2,53,4,175,10,13,0,223"
"0,225,0,213,1,20,10,15,2,48,4,189,10,13,0,184"
"0,198,0,212,1,18,10,8,2,52,4,184,10,30,0,215"
"0,188,0,220,1,19,10,17,2,42,4,240,10,9,0,179"
"0,186,0,174,1,16,10,21,2,44,4,217,10,17,0,219"
"0,206,0,194,1,19,10,8,2,46,4,189,10,14,0,204"
"0,225,0,188,1,20,10,7,2,45,4,200,10,19,0,195"
"0,185,0,206,1,25,10,3,2,44,4,166,10,17,0,192"
"0,202,0,194,1,21,10,14,2,39,4,221,10,13,0,211"
"0,211,0,204,1,20,10,21,2,37,4,218,10,16,0,211"
"0,209,0,198,1,21,10,18,2,45,4,215,10,22,0,225"
"0,185,0,162,1,17,10,14,2,46,4,198,10,6,0,210"
"0,194,0,211,1,16,10,13,2,37,4,273,10,19,0,211"
"0,206,0,211,1,23,10,22,2,41,4,146,10,13,0,219"
"0,209,0,206,1,19,10,-4,2,45,4,204,10,16,0,188"
"0,225,0,199,1,19,10,19,2,49,4,194,10,26,0,194"
"0,200,0,210,1,16,10,16,2,50,4,235,10,24,0,214"
"0,179,0,233,1,20,10,12,2,53,4,227,10,13,0,233"
"0,170,0,208,1,22,10,23,2,52,4,228,10,4,0,205"
"0,209,0,201,1,21,10,19,2,45,4,179,10,17,0,203"
"0,191,0,186,1,19,10,10,2,55,4,192,10,15,0,201"
"0,222,0,231,1,20,10,4,2,47,4,231,10,2,0,225"
"0,176,0,219,1,19,10,19,2,49,4,217,10,18,0,192"
"0,176,0,192,1,21,10,14,2,43,4,226,10,10,0,231"
"0,195,0,223,1,22,10,9,2,50,4,192,10,14,0,208"
"0,192,0,237,1,22,10,0,2,51,4,201,10,7,0,207"
"0,197,0,206,1,14,10,13,2,49,4,230,10,30,0,205"
"0,202,0,229,1,15,10,10,2,52,4,160,10,21,0,218"
"0,212,0,193,1,16,10,17,2,49,4,193,10,22,0,204"
"0,202,0,202,1,19,10,15,2,45,4,207,10,15,0,208"
"0,194,0,194,1,20,10,19,2,47,4,172,10,20,0,222"
"0,161,0,186,1,18,10,23,2,40,4,198,10,19,0,186"
"0,198,0,204,1,19,10,11,2,37,4,200,10,19,0,228"
"0,176,0,189,1,18,10,25,2,50,4,231,10,21,0,213"
"0,203,0,205,1,23,10,17,2,39,4,167,10,24,0,213"
"0,201,0,186,1,20,10,24,2,45,4,210,10,5,0,214"
"0,228,0,215,1,19,10,8,2,48,4,181,10,10,0,169"
"0,203,0,206,1,20,10,25,2,42,4,194,10,12,0,189"
"0,190,0,234,1,24,10,10,2,45,4,205,10,-10,0,173"
"0,185,0,210,1,24,10,26,2,43,4,196,10,18,0,226"
"0,187,0,176,1,18,10,7,2,41,4,243,10,21,0,210"
"0,206,0,166,1,18,10,20,2,43,4,194,10,0,0,189"
"0,202,0,171,1,20,10,14,2,47,4,159,10,9,0,197"
"0,202,0,201,1,20,10,16,2,41,4,194,7,104,0,210"
"0,226,0,211,1,18,10,3,2,43,4,184,7,148,0,206"
"0,175,0,199,1,24,10,9,2,46,4,213,7,174,0,174"
"0,210,0,210,1,19,10,16,2,44,4,201,7,140,0,213"
"0,207,0,155,1,19,10,21,2,50,4,178,7,111,0,217"
"0,200,0,194,1,20,10,28,2,39,4,146,7,142,0,219"
"0,175,0,210,1,13,10,24,2,40,4,209,7,122,0,207"
"0,167,0,197,1,23,10,6,2,49,4,194,7,151,0,189"
"0,198,0,184,1,16,10,8,2,45,4,186,7,137,0,176"
"0,233,0,224,1,22,10,21,2,40,4,196,7,114,0,213"
"0,209,0,212,1,22,10,23,2,37,4,196,7,137,0,191"
"0,217,0,170,1,20,10,28,2,47,4,162,7,110,0,195"
"0,210,0,223,1,20,10,17,2,48,4,185,7,115,0,208"
"0,192,0,218,1,17,10,26,2,45,4,203,7,103,0,191"
"0,197,0,196,1,16,10,14,2,48,4,168,7,83,0,189"
"0,219,0,192,1,16,10,15,2,48,4,215,7,131,0,212"
"0,220,0,184,1,20,10,13,2,47,4,192,7,133,0,183"
"0,194,0,231,1,21,10,24,2,51,4,197,7,120,0,211"
"0,193,0,178,1,27,10,28,2,47,4,136,7,113,0,209"
"0,192,0,208,1,22,10,6,2,44,4,210,7,112,0,185"
"0,211,0,186,1,21,10,18,2,46,4,226,7,95,0,207"
"0,217,0,195,1,21,10,26,2,40,4,208,7,137,0,185"
"0,203,0,209,1,21,10,24,2,43,4,184,7,122,0,205"
"0,216,0,226,1,18,10,7,2,32,4,178,7,88,0,201"
"0,209,0,227,1,20,10,22,2,47,4,176,7,99,0,214"
"0,211,0,200,1,18,10,-6,2,50,4,173,7,129,0,190"
"0,194,0,212,1,22,10,18,2,49,4,203,7,104,0,171"
"0,215,0,214,1,20,10,19,2,53,4,170,7,130,0,221"
"0,199,0,215,1,18,10,21,2,48,4,246,7,141,0,211"
"0,222,0,193,1,21,10,18,2,49,4,162,7,103,0,221"
"0,207,0,198,1,20,10,17,2,45,4,198,7,100,0,217"
"0,223,0,192,1,21,10,25,2,40,4,205,7,147,0,181"
"0,194,0,193,1,19,10,13,2,39,4,161,7,117,0,200"
"0,214,0,201,1,19,10,16,2,43,4,214,7,126,0,196"
"0,193,0,200,1,23,10,22,2,38,4,189,7,111,0,180"
"0,193,0,187,1,22,10,20,2,48,4,190,7,92,0,182"
"0,193,0,166,1,19,10,18,2,49,4,225,7,112,0,197"
"0,210,0,185,1,23,10,-1,2,48,4,189,7,120,0,202"
"0,221,0,220,1,23,10,26,2,46,4,254,7,83,0,217"
"0,191,0,180,1,21,10,10,2,50,4,200,7,128,0,181"
"0,191,0,212,1,23,10,10,2,47,4,192,7,133,0,194"
"0,235,0,211,1,18,10,13,2,46,4,224,7,111,0,194"
"0,191,0,191,1,19,10,28,2,41,4,218,7,98,0,210"
"0,171,0,186,1,22,10,4,2,43,4,185,7,82,0,192"
"0,180,0,191,1,21,10,10,2,51,4,176,7,100,0,198"
"0,196,0,197,1,23,10,12,2,51,4,153,7,128,0,207"
"0,217,0,221,1,21,10,19,2,50,4,210,7,134,0,181"
"0,206,0,194,1,19,10,13,2,46,4,205,7,70,0,197"
"0,205,0,208,1,22,10,14,2,51,4,184,7,106,0,189"
"0,202,0,204,1,21,10,24,2,30,4,215,7,135,0,213"
"0,201,0,193,1,24,10,16,2,53,4,213,7,106,0,187"
"0,217,0,198,1,24,10,23,2,35,4,287,7,136,0,170"
"0,198,0,219,1,21,10,-3,2,47,4,202,7,171,0,196"
"0,199,0,192,1,23,10,10,2,39,4,218,7,96,0,201"
"0,202,0,194,1,16,10,9,2,45,4,221,7,148,0,200"
"0,178,0,176,1,21,10,18,2,51,4,151,7,145,0,220"
"0,193,0,202,1,25,10,15,2,41,4,229,7,159,0,224"
"0,198,0,201,1,17,10,21,2,44,4,220,7,134,0,192"
"0,188,0,204,1,18,10,14,2,39,4,162,7,115,0,209"
"0,197,0,204,1,18,10,7,2,47,4,192,7,119,0,228"
"0,176,0,214,1,20,10,9,2,45,4,170,7,109,0,210"
"0,214,0,192,1,20,10,24,2,47,4,206,7,119,0,170"
"0,217,0,177,1,22,10,16,2,39,4,179,7,117,0,187"
"0,190,0,176,1,25,10,23,2,49,4,229,7,124,0,197"
"0,209,0,185,1,20,10,10,2,44,4,211,7,102,0,214"
"0,213,0,222,1,20,10,9,2,46,4,213,7,141,0,183"
"0,183,0,196,1,18,10,4,2,39,4,182,7,131,0,211"
"0,214,0,201,1,18,10,19,2,34,4,210,7,144,0,205"
"0,233,0,187,1,21,10,16,2,35,4,199,7,114,0,210"
"0,208,0,196,1,20,10,7,2,55,4,211,7,140,0,200"
"0,225,0,208,1,21,10,15,2,41,4,170,7,130,0,229"
"0,220,0,197,1,18,10,18,2,43,4,238,7,99,0,233"
"0,160,0,223,1,20,10,5,2,37,4,215,7,132,0,211"
"0,196,0,182,1,20,10,29,2,35,4,201,7,118,0,209"
"0,188,0,193,1,20,10,14,2,48,4,167,7,119,0,205"
"0,219,0,206,1,19,10,15,2,48,4,193,7,117,0,191"
"0,200,0,180,1,20,10,4,2,45,4,259,7,133,0,212"
"0,213,0,210,1,19,10,1,2,44,4,210,7,136,0,211"
"0,188,0,186,1,20,10,27,2,41,4,175,7,110,0,191"
"0,218,0,214,1,21,10,19,2,40,4,228,7,107,0,187"
"0,225,0,203,1,14,10,16,2,47,4,208,7,154,7,51"
"0,200,0,208,1,22,10,23,2,53,4,185,7,106,7,139"
"0,219,0,177,1,25,10,14,2,42,4,225,7,122,7,126"
"0,203,0,186,1,17,10,11,2,39,4,182,7,119,7,127"
"0,184,0,206,1,16,10,17,2,45,4,205,7,173,7,126"
"0,206,0,208,1,19,10,11,2,38,4,174,7,131,7,140"
"0,193,0,179,1,18,10,16,2,43,4,237,7,171,7,125"
"0,212,0,178,1,20,10,2,2,35,4,202,7,93,7,102"
"0,176,0,203,1,22,10,14,2,51,4,200,6,68,7,96"
"0,201,0,186,1,21,10,3,2,40,4,166,6,70,7,217"
"0,196,0,161,1,21,10,5,2,40,4,200,6,65,7,139"
"0,206,0,184,1,23,10,15,2,50,4,193,6,61,7,127"
"0,195,0,176,1,22,10,12,2,50,4,142,6,56,7,115"
"0,222,0,181,1,22,10,7,2,44,4,182,6,54,7,141"
"0,226,0,209,1,21,10,15,2,38,4,144,6,57,7,143"
"0,226,0,193,1,17,10,14,2,47,4,204,6,54,7,131"
"0,194,0,187,1,22,10,17,2,47,4,199,6,56,7,129"
"0,210,0,168,1,19,10,28,2,49,4,192,6,66,7,118"
"0,205,0,202,1,17,10,14,2,48,4,207,6,53,7,116"
"0,183,0,186,1,20,10,21,2,38,4,214,6,63,7,117"
"0,199,0,209,1,14,10,20,2,50,4,221,6,47,7,119"
"0,205,0,194,1,19,10,18,2,52,4,185,6,59,7,99"
"0,187,0,210,1,19,10,18,2,38,4,152,6,65,7,138"
"0,211,0,200,1,18,10,26,2,53,4,201,6,74,7,99"
"0,200,0,199,1,21,10,3,2,32,4,212,6,49,7,107"
"0,211,0,195,1,22,10,3,2,49,4,185,6,80,7,113"
"0,220,0,186,1,21,10,13,2,39,4,192,6,59,7,143"
"0,197,0,215,1,22,10,6,2,50,4,198,6,67,7,107"
"0,202,0,207,1,21,10,28,2,48,4,218,6,47,7,111"
"0,218,0,194,1,14,10,11,3,119,2,54,6,63,7,160"
"0,220,0,200,1,21,10,10,3,124,2,40,6,72,7,132"
"0,188,0,200,1,20,10,8,3,117,2,48,6,74,7,106"
"0,200,0,203,1,19,10,12,3,123,2,42,6,73,7,127"
"0,191,0,187,1,19,10,19,3,119,2,52,6,53,7,123"
"0,221,0,211,1,19,10,10,3,119,2,50,6,56,7,156"
"0,174,0,190,1,18,10,18,3,136,2,44,6,52,7,140"
"0,224,0,172,1,19,10,8,3,98,2,60,6,55,7,117"
"0,184,0,197,1,17,10,21,3,110,2,46,6,43,9,124"
"0,197,0,206,1,18,10,9,3,116,2,46,6,51,9,132"
"0,210,0,219,1,19,10,19,3,84,2,42,6,56,9,110"
"0,200,0,204,2,46,10,22,3,118,2,47,6,47,9,119"
"0,206,0,188,2,60,10,27,3,115,2,54,6,57,9,123"
"0,197,0,207,2,54,10,33,3,147,2,37,6,54,9,114"
"0,190,0,220,2,44,10,1,3,114,2,42,6,56,9,116"
"0,229,0,205,2,51,10,19,3,171,2,39,6,68,9,116"
"0,193,0,215,2,46,10,8,3,106,2,52,6,69,9,126"
"0,182,0,225,2,55,10,16,3,138,2,49,6,65,9,116"
"0,207,0,206,2,45,10,18,3,129,2,41,6,67,9,110"
"0,208,0,172,2,43,10,23,4,242,2,52,6,54,9,128"
"0,202,0,195,2,40,10,20,4,219,2,43,6,69,9,115"
"0,189,0,192,2,38,10,10,4,174,2,50,6,65,9,117"
"0,209,0,207,2,46,10,18,4,184,2,43,6,58,9,120"
"0,198,0,206,2,51,10,20,4,190,2,53,6,61,9,112"
"0,216,0,203,2,53,10,22,4,177,2,42,6,75,9,123"
"0,227,0,198,2,46,10,4,4,174,2,46,6,71,9,132"
"0,210,0,221,2,47,10,12,4,148,2,57,6,45,9,119"
"0,189,0,187,2,45,10,14,4,191,2,52,5,19,9,119"
"0,197,0,160,2,45,10,20,4,204,2,54,5,22,9,124"
"0,188,0,181,2,45,10,18,4,189,2,48,5,19,9,122"
"0,198,0,196,2,43,10,25,4,215,2,46,5,19,9,120"
"0,188,0,229,2,48,10,14,4,190,2,44,5,17,9,116"
"0,194,0,205,2,47,10,9,4,220,2,45,5,24,9,126"
"0,189,0,192,2,46,10,17,4,177,2,39,5,23,9,116"
"0,222,0,227,2,48,10,11,4,204,2,50,5,20,9,126"
"0,183,0,225,2,44,10,6,4,188,2,44,5,21,9,121"
"0,183,0,203,2,50,10,4,4,222,2,39,5,21,9,119"
"0,210,1,20,3,147,2,49,4,207,2,50,5,19,9,124"
"0,218,1,19,3,108,2,43,10,28,2,38,5,21,9,120"
"0,195,1,21,3,77,2,44,10,15,2,47,5,19,9,116"
"0,214,1,20,3,98,2,50,10,16,2,43,5,21,9,120"
"0,175,1,24,3,134,2,34,10,19,2,42,5,23,9,119"
"0,215,1,22,3,147,2,46,10,5,2,45,5,19,9,116"
"0,198,1,17,3,129,2,46,10,27,2,37,5,22,9,118"
"0,191,1,20,3,130,2,51,10,24,2,47,5,18,9,127"
"0,180,1,19,3,123,2,40,10,18,2,44,5,16,3,120"
"0,191,1,18,3,114,2,35,10,25,2,46,5,18,3,81"
"0,185,1,16,3,124,2,42,10,14,2,35,5,22,3,104"
"0,227,1,20,3,142,2,45,10,5,2,38,5,22,3,124"
"0,183,1,19,3,142,2,42,10,17,2,42,5,22,3,119"
"0,190,1,19,3,140,2,42,10,16,2,46,5,22,3,89"
"0,189,1,21,3,131,2,44,10,11,2,48,5,19,3,98"
"0,217,1,20,3,106,2,47,10,12,2,40,5,20,3,126"
"0,209,1,24,3,114,2,40,10,25,2,34,5,20,3,108"
"0,189,1,22,3,125,2,46,10,14,2,49,5,20,3,115"
"0,201,1,22,3,111,2,41,10,10,6,59,5,18,3,106"
"0,211,1,21,4,202,2,51,10,10,6,51,5,19,3,108"
"0,169,1,17,4,206,2,46,10,9,6,58,5,22,3,114"
"0,206,1,15,4,172,2,42,10,7,6,57,5,22,3,92"
"0,202,10,7,4,158,2,40,10,4,6,73,5,17,3,124"
"0,176,10,20,4,179,2,50,10,13,6,60,5,22,3,114"
"0,193,10,20,4,192,2,47,10,14,6,58,5,19,3,118"
"0,200,10,10,4,180,2,49,10,8,6,63,5,16,3,95"
"0,186,10,26,4,155,2,46,10,21,6,63,5,20,3,126"
"0,170,10,14,4,206,2,45,10,22,6,67,5,19,3,122"
"0,206,10,18,4,193,2,48,10,17,6,72,5,20,3,113"
"0,218,10,26,4,192,2,50,10,32,3,105,5,20,3,139"
"0,190,10,2,4,180,2,43,10,29,3,104,5,21,3,134"
"0,214,10,12,4,195,2,38,10,13,3,165,5,23,3,109"
"0,210,10,19,4,203,2,51,10,13,3,102,5,19,3,136"
"0,200,10,13,4,156,2,38,10,6,3,118,5,20,3,120"
"0,195,10,13,4,232,2,51,10,21,3,104,5,23,3,142"
"0,203,10,6,4,242,2,37,10,14,3,129,5,23,3,123"
